Id,dept_Id,SubDept_Id,Vehicle_Id,Vehicle_Profile_Id,Description,Vehicle_Price_Id,Vehicle_Showroom_Price,Vehicle_Showroom_Delta,Vehicle_Showroom_Payment_Date,Currency,Target_Currency,Average,Increment,Target_Simulation_Id
430,430,1,1,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,-784296.4614,328585.7383,1068
430,430,1,1,0,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,-202171.2963,25549.11189,1068
430,430,1,1,0,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,-411081.6358,105631.398,1068
430,430,1,1,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,-84115.43831,3779.539838,1068
430,430,1,1,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,-737611.4726,317894.5277,1068
430,430,1,0,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,1109199.255,-478040.7995,1068
430,430,1,0,0,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,322503.5582,-40755.97972,1068
430,430,1,0,2,Engine_Base,66,67456.789,45678.01,7/20/2023,INR,INR,-38458.2832,0,1068
430,430,1,0,0,Engine_Base,64,65,0.01,5/22/2023,INR,INR,-39305.17068,0,1068
430,430,1,0,0,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,655757.235,-168503.169,1068
430,430,1,0,0,Suzuki Swift,64,65,0.01,5/22/2023,INR,INR,43.86794763,0,1068
430,430,1,0,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,121158.7425,-5444.04611,1068
430,430,1,0,1,Engine_Base,65,66345.789,45678.01,6/20/2023,INR,INR,-40521.40582,0,1068
430,430,1,0,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,1129690.041,-473290.4024,1068
430,430,1,0,2,Suzuki Swift,66,67456.789,45678.01,7/20/2023,INR,INR,45.17920879,0,1068
430,430,1,0,1,Suzuki Swift,65,66345.789,45678.01,6/20/2023,INR,INR,-333.7531355,0,1068
431,431,1,0,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,-655757.235,168503.169,1068
431,431,1,0,2,Engine_Base,64,65,0.01,5/22/2023,INR,INR,39305.17068,0,1068
431,431,1,0,2,Suzuki Swift,64,65,0.01,5/22/2023,INR,INR,-43.86794763,0,1068
431,431,1,0,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,-200625.272,15689.99141,1068
431,431,1,0,0,Suzuki Swift,37,38,0.01,3/20/2023,INR,INR,-101.049184,0,1068
431,431,1,0,1,Suzuki Swift,63,64,0.01,4/20/2023,INR,INR,155.0348988,0,1068
431,431,1,0,1,Engine_Base,63,64,0.01,4/20/2023,INR,INR,39928.90777,0,1068
431,431,1,0,0,Engine_Base,41,42,0.01,3/20/2023,INR,INR,1301.359219,0,1068
431,431,1,0,0,Engine_Base,48,49,0.01,3/20/2023,INR,INR,1421.861239,0,1068
431,431,1,0,0,Suzuki Swift,29,30,12340.0123,3/20/2023,INR,INR,-3.87555158,0,1068
431,431,1,0,0,Engine_Base,53,543456.1234,134560.01,3/20/2023,INR,INR,1348.67419,0,1068
431,431,1,0,0,Suzuki Swift,42,43,0.01,3/20/2023,INR,INR,-35.18844752,0,1068
431,431,1,0,5,Suzuki Swift,67,68456.89,12345.01,8/21/2023,INR,INR,-162.649608,0,1068
431,431,1,0,0,Suzuki Swift,40,41,0.01,3/20/2023,INR,INR,149.0830898,0,1068
431,431,1,0,0,Engine_Base,35,36,0.01,3/20/2023,INR,INR,1408.802788,0,1068
431,431,1,0,3,Suzuki Swift,65,66345.789,45678.01,6/20/2023,INR,INR,333.7531355,0,1068
431,431,1,0,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,-1129690.041,473290.4024,1068
431,431,1,0,4,Suzuki Swift,66,67456.789,45678.01,7/20/2023,INR,INR,-45.17920881,0,1068
431,431,1,0,3,Engine_Base,65,66345.789,45678.01,6/20/2023,INR,INR,40521.40582,0,1068
431,431,1,1,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,381689.58,-29850.19237,1068
431,431,1,1,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,1228384.63,-315645.3371,1068
431,431,1,1,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,INR,INR,1055382.118,-228215.009,1068
431,431,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,415364.8342,-38596.24267,1068
431,431,1,1,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,2084106.961,-873149.1864,1068
431,431,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,515901.5491,-59541.31484,1068
431,431,1,0,0,Suzuki Swift,47,48,0.01,3/20/2023,INR,INR,-117.1445735,0,1068
431,431,1,1,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,604123.5883,-76345.16805,1068
431,431,1,1,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,543693.878,-63201.22629,1068
431,431,1,1,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,223519.5224,-10043.38264,1068
431,431,1,0,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,-121158.7425,5444.04611,1068
431,431,1,0,4,Engine_Base,66,67456.789,45678.01,7/20/2023,INR,INR,38458.2832,0,1068
431,431,1,0,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,-1109199.255,478040.7995,1068
431,431,1,0,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,-299174.5222,34777.26132,1068
431,431,1,0,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,-689085.2021,175142.4745,1068
431,431,1,1,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,2015762.706,-868749.8048,1068
431,431,1,1,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,1233867.856,-313607.9758,1068
431,431,1,1,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,1854173.008,-708191.0968,1068
431,431,1,0,0,Engine_Base,30,31,12340.0123,3/20/2023,INR,INR,1057.086933,0,1068
431,431,1,0,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,INR,INR,-554734.3587,119955.4652,1068
431,431,1,0,0,Engine_Base,47,48,0.01,3/20/2023,INR,INR,1553.894566,0,1068
431,431,1,0,0,Engine_Base,45,46,0.01,3/20/2023,INR,INR,1291.223107,0,1068
431,431,1,0,0,Suzuki Swift,44,45,0.01,3/20/2023,INR,INR,-84.68001647,0,1068
431,431,1,0,0,Suzuki Swift,30,31,12340.0123,3/20/2023,INR,INR,74.05668842,0,1068
431,431,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,INR,INR,1237.442791,0,1068
431,431,1,0,0,Engine_Base,46,47,0.01,3/20/2023,INR,INR,1322.203431,0,1068
431,431,1,0,0,Suzuki Swift,54,55,134560.01,3/20/2023,INR,INR,-176.7900167,0,1068
431,431,1,0,0,Engine_Base,40,41,0.01,3/20/2023,INR,INR,1142.016494,0,1068
431,431,1,0,0,Suzuki Swift,55,56,134560.01,3/20/2023,INR,INR,-102.6602226,0,1068
431,431,1,0,0,Engine_Base,43,44,0.01,3/20/2023,INR,INR,1585.715518,0,1068
431,431,1,0,0,Engine_Base,38,39,0.01,3/20/2023,INR,INR,1405.337905,0,1068
431,431,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,-180634.1041,20847.37644,1068
431,431,1,0,0,Engine_Base,44,45,0.01,3/20/2023,INR,INR,1414.968007,0,1068
431,431,1,0,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,-1035510.55,395507.5517,1068
431,431,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,INR,INR,1209.42542,0,1068
431,431,1,0,0,Engine_Base,31,32,12340.0123,3/20/2023,INR,INR,1277.403417,0,1068
431,431,1,0,0,Engine_Base,29,30,12340.0123,3/20/2023,INR,INR,1362.242345,0,1068
431,431,1,0,0,Engine_Base,28,29,12340.0123,3/20/2023,INR,INR,1172.187584,0,1068
431,431,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,-45432.89,6543513.81,1068
431,431,1,0,0,Suzuki Swift,35,36,0.01,3/20/2023,INR,INR,-74.22327666,0,1068
431,431,1,0,0,Suzuki Swift,50,51,134560.01,3/20/2023,INR,INR,-30.99118156,0,1068
431,431,1,0,5,Engine_Base,67,68456.89,12345.01,8/21/2023,INR,INR,40032.57451,0,1068
431,431,1,0,0,Suzuki Swift,34,35,12340.0123,3/20/2023,INR,INR,-1.72932292,0,1068
431,431,1,0,0,Engine_Base,49,50,134560.01,3/20/2023,INR,INR,1320.91924,0,1068
431,431,1,0,0,Suzuki Swift,41,42,0.01,3/20/2023,INR,INR,87.8314304,0,1068
431,431,1,0,0,Engine_Base,55,56,134560.01,3/20/2023,INR,INR,1469.255458,0,1068
431,431,1,0,0,Engine_Base,50,51,134560.01,3/20/2023,INR,INR,1287.143451,0,1068
431,431,1,0,0,Engine_Base,37,38,0.01,3/20/2023,INR,INR,1382.561818,0,1068
431,431,1,0,0,Engine_Base,42,43,0.01,3/20/2023,INR,INR,1323.847041,0,1068
431,431,1,0,0,Engine_Base,54,55,134560.01,3/20/2023,INR,INR,1554.220253,0,1068
431,431,1,0,0,Engine_Base,51,52,134560.01,3/20/2023,INR,INR,1320.477594,0,1068
431,431,1,0,0,Suzuki Swift,48,49,0.01,3/20/2023,INR,INR,-105.9910383,0,1068
431,431,1,0,0,Engine_Base,39,40,0.01,3/20/2023,INR,INR,1229.723984,0,1068
431,431,1,0,0,Suzuki Swift,49,50,134560.01,3/20/2023,INR,INR,18.96693622,0,1068
431,431,1,0,0,Engine_Base,32,33,12340.0123,3/20/2023,INR,INR,1291.849863,0,1068
431,431,1,0,0,Suzuki Swift,43,44,0.01,3/20/2023,INR,INR,-207.3209775,0,1068
431,431,1,0,0,Suzuki Swift,33,34,12340.0123,3/20/2023,INR,INR,20.33516499,0,1068
431,431,1,0,0,Suzuki Swift,51,52,134560.01,3/20/2023,INR,INR,-11.81667711,0,1068
431,431,1,0,0,Engine_Base,34,35,12340.0123,3/20/2023,INR,INR,1310.536055,0,1068
431,431,1,0,0,Suzuki Swift,36,37,0.01,3/20/2023,INR,INR,-86.64654817,0,1068
431,431,1,0,0,Suzuki Swift,28,29,12340.0123,3/20/2023,INR,INR,104.2472325,0,1068
431,431,1,0,0,Engine_Base,36,37,0.01,3/20/2023,INR,INR,1395.416371,0,1068
440,440,1,0,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,INR,INR,1964504.612,-1277872.268,1068
440,440,1,0,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,INR,INR,1796243.911,-1011620.741,1068
440,440,1,0,4,Suzuki Swift,77,78234.543,1450.01,6/20/2024,INR,INR,480.9270406,0,1068
440,440,1,0,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,INR,INR,2925881.75,-2684112.359,1068
440,440,1,0,5,Suzuki Swift,78,79234.678,1450.01,7/22/2024,INR,INR,-510.5555746,0,1068
440,440,1,0,5,Grand Vitara,10,6789900.995,1289.0001,7/22/2024,INR,INR,3421448.556,-3751164.954,1068
440,440,1,0,3,Engine_Base,76,77345.665,3456.01,5/20/2024,INR,INR,-39175.04938,0,1068
440,440,1,0,5,Grand Vitara,9,789.6797,1289.0001,7/22/2024,INR,INR,1476337.379,-698421.0573,1068
440,440,1,0,5,Engine_Base,78,79234.678,1450.01,7/22/2024,INR,INR,-38992.14261,0,1068
440,440,1,0,6,Engine_Base,79,809876.456,1450.01,8/20/2024,INR,INR,-40427.31236,0,1068
440,440,1,0,6,Suzuki Swift,79,809876.456,1450.01,8/20/2024,INR,INR,249.0950381,0,1068
440,440,1,0,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,INR,INR,2342228.795,-1925904.024,1068
440,440,1,0,3,Suzuki Swift,76,77345.665,3456.01,5/20/2024,INR,INR,-46.78175398,0,1068
440,440,1,0,1,Engine_Base,74,75456.6543,3456.01,3/20/2024,INR,INR,-38416.63712,0,1068
440,440,1,0,0,Engine_Base,73,74567.34567,3456.01,2/20/2024,INR,INR,-40985.15477,0,1068
440,440,1,0,0,Suzuki Swift,73,74567.34567,3456.01,2/20/2024,INR,INR,118.6855612,0,1068
440,440,1,0,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,INR,INR,2733545.779,-2470892.575,1068
440,440,1,0,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,INR,INR,727390.0945,-174958.9108,1068
440,440,1,0,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,INR,INR,4045416.672,-5091501.4,1068
440,440,1,0,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,INR,INR,1147246.044,-462050.2703,1068
440,440,1,0,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,INR,INR,2246830.56,-1671560.202,1068
440,440,1,0,1,Suzuki Swift,74,75456.6543,3456.01,3/20/2024,INR,INR,435.9586409,0,1068
440,440,1,0,2,Suzuki Swift,75,764567.1234,3456.01,4/22/2024,INR,INR,-35.26713408,0,1068
440,440,1,0,2,Grand Vitara,10,6789900.995,1289.0001,4/22/2024,INR,INR,1836665.851,-1078746.84,1068
440,440,1,0,2,Engine_Base,75,764567.1234,3456.01,4/22/2024,INR,INR,-41110.69002,0,1068
440,440,1,0,2,Grand Vitara,9,789.6797,1289.0001,4/22/2024,INR,INR,2280672.931,-1663356.181,1068
440,440,1,0,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,INR,INR,1258108.025,-492442.1199,1068
440,440,1,0,8,Grand Vitara,9,789.6797,1289.0001,10/21/2024,INR,INR,701487.8708,-152101.554,1068
440,440,1,0,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,INR,INR,1002766.051,-304962.1359,1068
440,440,1,0,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,INR,INR,4721646.203,-6761351.228,1068
440,440,1,1,5,Grand Vitara,10,6789900.995,1289.0001,7/22/2024,INR,INR,-1803224.546,1976996.753,1068
440,440,1,1,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,INR,INR,-2260082.623,2844506.409,1068
440,440,1,1,5,Grand Vitara,9,789.6797,1289.0001,7/22/2024,INR,INR,-778082.0773,368092.6282,1068
440,440,1,1,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,INR,INR,-1666734.975,1529010.572,1068
440,440,1,1,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,INR,INR,-2544926.696,3644310.124,1068
440,440,1,1,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,INR,INR,-1023234.295,576272.0481,1068
440,440,1,1,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,INR,INR,-1135114.779,738370.2323,1068
440,440,1,1,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,INR,INR,-702876.444,275116.2276,1068
440,440,1,1,8,Grand Vitara,10,6789900.995,1289.0001,10/21/2024,INR,INR,-2743187.804,4403900.821,1068
440,440,1,1,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,INR,INR,-540482.2773,164371.9617,1068
440,440,1,1,2,Grand Vitara,9,789.6797,1289.0001,4/22/2024,INR,INR,-1245968.446,908718.3047,1068
440,440,1,1,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,INR,INR,-81266.33358,3890.320659,1068
440,440,1,1,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,INR,INR,-199740.5936,23366.92996,1068
440,440,1,1,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,INR,INR,-3343082.193,6545800.716,1068
440,440,1,1,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,INR,INR,-3295101.76,6395851.914,1068
440,440,1,1,8,Grand Vitara,9,789.6797,1289.0001,10/21/2024,INR,INR,-370498.7606,80334.16234,1068
440,440,1,1,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,INR,INR,-3262664.629,5785378.627,1068
440,440,1,1,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,INR,INR,-243519.3185,32229.48872,1068
440,440,1,1,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,INR,INR,-1298246.164,965847.9132,1068
440,440,1,1,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,INR,INR,-1348934.407,1109165,1068
440,440,1,1,2,Grand Vitara,10,6789900.995,1289.0001,4/22/2024,INR,INR,-1003400.21,589336.7808,1068
440,440,1,0,7,Suzuki Swift,80,81234.567,1450.01,9/20/2024,INR,INR,-234.8171627,0,1068
440,440,1,0,8,Suzuki Swift,81,82123,1450.01,10/21/2024,INR,INR,-345.5822387,0,1068
440,440,1,0,9,Suzuki Swift,82,83345.1234,1450.01,11/20/2024,INR,INR,-137.414141,0,1068
440,440,1,0,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,INR,INR,445513.4193,-58963.14979,1068
440,440,1,0,8,Grand Vitara,10,6789900.995,1289.0001,10/21/2024,INR,INR,5193844.56,-8338173.665,1068
440,440,1,0,9,Engine_Base,82,83345.1234,1450.01,11/20/2024,INR,INR,-40419.26229,0,1068
440,440,1,0,8,Engine_Base,81,82123,1450.01,10/21/2024,INR,INR,-39108.6055,0,1068
440,440,1,0,7,Engine_Base,80,815678.435,1450.01,9/20/2024,INR,INR,-40472.1143,0,1068
440,440,1,0,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,INR,INR,5968975.619,-10584227.37,1068
440,440,1,0,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,INR,INR,6351216.871,-12327826.4,1068
440,440,1,0,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,INR,INR,156638.5946,-7498.450577,1068
440,440,1,1,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,INR,INR,-660720.9621,266103.5862,1068
440,440,1,0,11,Suzuki Swift,84,853456.765,12678.01,1/20/2025,INR,INR,851.5843579,0,1068
440,440,1,1,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,INR,INR,-444758.6192,106977.5783,1068
440,440,1,1,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,INR,INR,-1671411.331,1510813.506,1068
440,440,1,0,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,INR,INR,6747912.165,-13212504.42,1068
440,440,1,0,10,Suzuki Swift,83,8400.123,1450.01,12/20/2024,INR,INR,-474.6632433,0,1068
440,440,1,0,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,INR,INR,403170.4587,-47165.34168,1068
440,440,1,0,11,Engine_Base,84,853456.765,12678.01,1/20/2025,INR,INR,-41396.34739,0,1068
440,440,1,0,10,Engine_Base,83,8400.123,1450.01,12/20/2024,INR,INR,-38478.98057,0,1068
442,442,1,0,0,Suzuki Swift,54,55,134560.01,3/20/2023,INR,INR,176.7900167,0,1068
442,442,1,1,0,Suzuki Swift,55,56,134560.01,3/20/2023,INR,INR,-102.6602226,0,1068
442,442,1,1,0,Engine_Base,38,39,0.01,3/20/2023,INR,INR,1405.337905,0,1068
442,442,1,1,0,Engine_Base,50,51,134560.01,3/20/2023,INR,INR,1287.143451,0,1068
442,442,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,-180634.1041,20847.37644,1068
442,442,1,1,0,Suzuki Swift,28,29,12340.0123,3/20/2023,INR,INR,104.2472325,0,1068
442,442,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,-45432.89,6543513.81,1068
442,442,1,1,0,Engine_Base,36,37,0.01,3/20/2023,INR,INR,1395.416371,0,1068
442,442,1,1,0,Suzuki Swift,51,52,134560.01,3/20/2023,INR,INR,-11.81667711,0,1068
442,442,1,1,0,Engine_Base,37,38,0.01,3/20/2023,INR,INR,1382.561818,0,1068
442,442,1,1,0,Suzuki Swift,35,36,0.01,3/20/2023,INR,INR,-74.22327667,0,1068
442,442,1,1,0,Suzuki Swift,40,41,0.01,3/20/2023,INR,INR,149.0830898,0,1068
442,442,1,1,0,Engine_Base,48,49,0.01,3/20/2023,INR,INR,1421.861239,0,1068
442,442,1,1,0,Engine_Base,46,47,0.01,3/20/2023,INR,INR,1322.203431,0,1068
442,442,1,1,0,Engine_Base,44,45,0.01,3/20/2023,INR,INR,1414.968007,0,1068
442,442,1,1,0,Suzuki Swift,48,49,0.01,3/20/2023,INR,INR,-105.9910383,0,1068
442,442,1,1,0,Suzuki Swift,30,31,12340.0123,3/20/2023,INR,INR,74.05668842,0,1068
442,442,1,1,0,Suzuki Swift,47,48,0.01,3/20/2023,INR,INR,-117.1445735,0,1068
442,442,1,1,0,Suzuki Swift,36,37,0.01,3/20/2023,INR,INR,-86.64654819,0,1068
442,442,1,1,0,Engine_Base,40,41,0.01,3/20/2023,INR,INR,1142.016494,0,1068
442,442,1,1,0,Suzuki Swift,37,38,0.01,3/20/2023,INR,INR,-101.049184,0,1068
442,442,1,1,0,Engine_Base,55,56,134560.01,3/20/2023,INR,INR,1469.255458,0,1068
442,442,1,1,0,Suzuki Swift,43,44,0.01,3/20/2023,INR,INR,-207.3209775,0,1068
442,442,1,0,0,Engine_Base,32,33,12340.0123,3/20/2023,INR,INR,-1291.849863,0,1068
442,442,1,1,0,Engine_Base,30,31,12340.0123,3/20/2023,INR,INR,1057.086933,0,1068
442,442,1,1,0,Engine_Base,51,52,134560.01,3/20/2023,INR,INR,1320.477594,0,1068
442,442,1,1,0,Suzuki Swift,33,34,12340.0123,3/20/2023,INR,INR,20.33516498,0,1068
442,442,1,1,0,Suzuki Swift,44,45,0.01,3/20/2023,INR,INR,-84.68001647,0,1068
442,442,1,1,0,Suzuki Swift,34,35,12340.0123,3/20/2023,INR,INR,-1.72932293,0,1068
442,442,1,1,0,Suzuki Swift,42,43,0.01,3/20/2023,INR,INR,-35.18844751,0,1068
442,442,1,1,0,Engine_Base,35,36,0.01,3/20/2023,INR,INR,1408.802788,0,1068
442,442,1,1,0,Suzuki Swift,49,50,134560.01,3/20/2023,INR,INR,18.96693624,0,1068
442,442,1,1,0,Suzuki Swift,50,51,134560.01,3/20/2023,INR,INR,-30.99118158,0,1068
442,442,1,1,0,Engine_Base,39,40,0.01,3/20/2023,INR,INR,1229.723984,0,1068
442,442,1,1,0,Suzuki Swift,29,30,12340.0123,3/20/2023,INR,INR,-3.87555158,0,1068
442,442,1,1,0,Engine_Base,29,30,12340.0123,3/20/2023,INR,INR,1362.242345,0,1068
442,442,1,1,0,Engine_Base,41,42,0.01,3/20/2023,INR,INR,1301.359219,0,1068
442,442,1,1,0,Engine_Base,32,33,12340.0123,3/20/2023,INR,INR,1291.849863,0,1068
442,442,1,1,0,Engine_Base,52,53,134560.01,3/20/2023,INR,INR,1237.442791,0,1068
442,442,1,1,0,Engine_Base,45,46,0.01,3/20/2023,INR,INR,1291.223107,0,1068
442,442,1,1,0,Engine_Base,34,35,12340.0123,3/20/2023,INR,INR,1310.536055,0,1068
442,442,1,1,0,Suzuki Swift,41,42,0.01,3/20/2023,INR,INR,87.83143039,0,1068
442,442,1,1,0,Engine_Base,33,34,12340.0123,3/20/2023,INR,INR,1209.42542,0,1068
442,442,1,1,0,Engine_Base,28,29,12340.0123,3/20/2023,INR,INR,1172.187584,0,1068
442,442,1,1,0,Engine_Base,43,44,0.01,3/20/2023,INR,INR,1585.715518,0,1068
442,442,1,1,0,Engine_Base,31,32,12340.0123,3/20/2023,INR,INR,1277.403417,0,1068
442,442,1,1,0,Engine_Base,53,543456.1234,134560.01,3/20/2023,INR,INR,1348.67419,0,1068
442,442,1,1,0,Engine_Base,47,48,0.01,3/20/2023,INR,INR,1553.894566,0,1068
442,442,1,1,0,Engine_Base,49,50,134560.01,3/20/2023,INR,INR,1320.91924,0,1068
442,442,1,1,0,Engine_Base,42,43,0.01,3/20/2023,INR,INR,1323.847041,0,1068
442,442,1,1,0,Engine_Base,54,55,134560.01,3/20/2023,INR,INR,1554.220253,0,1068
442,442,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,-45432.89,6543513.81,1068
442,442,1,0,0,Suzuki Swift,29,30,12340.0123,3/20/2023,INR,INR,3.87555158,0,1068
442,442,1,0,0,Engine_Base,43,44,0.01,3/20/2023,INR,INR,-1585.715518,0,1068
442,442,1,0,0,Suzuki Swift,49,50,134560.01,3/20/2023,INR,INR,-18.96693624,0,1068
442,442,1,0,0,Suzuki Swift,28,29,12340.0123,3/20/2023,INR,INR,-104.2472325,0,1068
442,442,1,0,0,Engine_Base,29,30,12340.0123,3/20/2023,INR,INR,-1362.242345,0,1068
442,442,1,0,0,Suzuki Swift,36,37,0.01,3/20/2023,INR,INR,86.64654819,0,1068
442,442,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,180634.1041,-20847.37644,1068
442,442,1,0,0,Suzuki Swift,37,38,0.01,3/20/2023,INR,INR,101.049184,0,1068
442,442,1,0,0,Engine_Base,46,47,0.01,3/20/2023,INR,INR,-1322.203431,0,1068
442,442,1,0,0,Engine_Base,47,48,0.01,3/20/2023,INR,INR,-1553.894566,0,1068
442,442,1,0,0,Engine_Base,34,35,12340.0123,3/20/2023,INR,INR,-1310.536055,0,1068
442,442,1,0,0,Suzuki Swift,48,49,0.01,3/20/2023,INR,INR,105.9910383,0,1068
442,442,1,0,0,Engine_Base,42,43,0.01,3/20/2023,INR,INR,-1323.847041,0,1068
442,442,1,0,0,Engine_Base,36,37,0.01,3/20/2023,INR,INR,-1395.416371,0,1068
442,442,1,0,0,Suzuki Swift,55,56,134560.01,3/20/2023,INR,INR,102.6602226,0,1068
442,442,1,0,0,Suzuki Swift,30,31,12340.0123,3/20/2023,INR,INR,-74.05668842,0,1068
442,442,1,0,0,Suzuki Swift,34,35,12340.0123,3/20/2023,INR,INR,1.72932293,0,1068
442,442,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,INR,INR,-1209.42542,0,1068
442,442,1,0,0,Engine_Base,41,42,0.01,3/20/2023,INR,INR,-1301.359219,0,1068
442,442,1,0,0,Engine_Base,54,55,134560.01,3/20/2023,INR,INR,-1554.220253,0,1068
442,442,1,0,0,Suzuki Swift,50,51,134560.01,3/20/2023,INR,INR,30.99118158,0,1068
442,442,1,0,0,Suzuki Swift,40,41,0.01,3/20/2023,INR,INR,-149.0830898,0,1068
442,442,1,1,0,Suzuki Swift,54,55,134560.01,3/20/2023,INR,INR,-176.7900167,0,1068
442,442,1,0,0,Suzuki Swift,43,44,0.01,3/20/2023,INR,INR,207.3209775,0,1068
442,442,1,0,0,Suzuki Swift,42,43,0.01,3/20/2023,INR,INR,35.18844751,0,1068
442,442,1,0,0,Engine_Base,44,45,0.01,3/20/2023,INR,INR,-1414.968007,0,1068
442,442,1,0,0,Engine_Base,51,52,134560.01,3/20/2023,INR,INR,-1320.477594,0,1068
442,442,1,0,0,Suzuki Swift,44,45,0.01,3/20/2023,INR,INR,84.68001647,0,1068
442,442,1,0,0,Engine_Base,31,32,12340.0123,3/20/2023,INR,INR,-1277.403417,0,1068
442,442,1,0,0,Engine_Base,38,39,0.01,3/20/2023,INR,INR,-1405.337905,0,1068
442,442,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,INR,INR,-1237.442791,0,1068
442,442,1,0,0,Engine_Base,30,31,12340.0123,3/20/2023,INR,INR,-1057.086933,0,1068
442,442,1,0,0,Engine_Base,39,40,0.01,3/20/2023,INR,INR,-1229.723984,0,1068
