Id,dept_Id,SubDept_Id,status,Description,After_Market_Price,on_road_price,invoice_date,Average,Increment,Target_Id,report_dt
1057,1157,1,Buy,Suzuki Swift,30,12340.0123,3/20/2023,-3.87555158,0,1068,2024-04-20
1058,1158,1,Buy,Engine_Base,543456.1234,134560.01,3/20/2023,1348.67419,0,1068,2024-04-21
1059,1159,1,Buy,Suzuki Swift,43,0.01,3/20/2023,-35.18844752,0,1068,2024-04-22
1060,1160,1,Sell,Suzuki Swift,68456.89,12345.01,8/21/2023,-162.649608,0,1068,2024-04-23
1061,1161,1,Sell,Suzuki Swift,41,0.01,3/20/2023,149.0830898,0,1068,2024-04-24
1062,1162,1,Buy,Engine_Base,36,0.01,3/20/2023,1408.802788,0,1068,2024-04-25
1063,1163,1,Buy,Suzuki Swift,66345.789,45678.01,6/20/2023,333.7531355,0,1068,2024-04-26
1064,1164,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-1129690.041,473290.4024,1068,2024-04-27
1065,1165,1,Buy,Suzuki Swift,67456.789,45678.01,7/20/2023,-45.17920881,0,1068,2024-04-28
1066,1166,1,Sell,Engine_Base,66345.789,45678.01,6/20/2023,40521.40582,0,1068,2024-04-29
1067,1167,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,381689.58,-29850.19237,1068,2024-04-30
1068,1168,1,Sell,Grand Vitara,56432.60486,1289.0001,5/22/2023,1228384.63,-315645.3371,1068,2024-05-01
1069,1169,1,Buy,Grand Vitara,54670.9942,1289.0001,4/20/2023,1055382.118,-228215.009,1068,2024-05-02
1070,1170,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,415364.8342,-38596.24267,1068,2024-05-03
1071,1171,1,Sell,Grand Vitara,56432.60486,1289.0001,6/20/2023,2084106.961,-873149.1864,1068,2024-05-04
1072,1172,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,515901.5491,-59541.31484,1068,2024-05-05
1073,1173,1,Sell,Suzuki Swift,48,0.01,3/20/2023,-117.1445735,0,1068,2024-05-06
1074,1174,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,604123.5883,-76345.16805,1068,2024-05-07
1075,1175,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,543693.878,-63201.22629,1068,2024-05-08
1076,1176,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,223519.5224,-10043.38264,1068,2024-05-09
1077,1177,1,Sell,Grand Vitara,54670.9942,1289.0001,6/20/2023,-121158.7425,5444.04611,1068,2024-05-10
1078,1178,1,Buy,Engine_Base,67456.789,45678.01,7/20/2023,38458.2832,0,1068,2024-05-11
1079,1179,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,-1109199.255,478040.7995,1068,2024-05-12
1080,1180,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,-299174.5222,34777.26132,1068,2024-05-13
1081,1181,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,-689085.2021,175142.4745,1068,2024-05-14
1082,1182,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,2015762.706,-868749.8048,1068,2024-05-15
1083,1183,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,1233867.856,-313607.9758,1068,2024-05-16
1084,1184,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,1854173.008,-708191.0968,1068,2024-05-17
1085,1185,1,Sell,Engine_Base,31,12340.0123,3/20/2023,1057.086933,0,1068,2024-05-18
1086,1186,1,Buy,Grand Vitara,54670.9942,1289.0001,4/20/2023,-554734.3587,119955.4652,1068,2024-05-19
1087,1187,1,Buy,Engine_Base,48,0.01,3/20/2023,1553.894566,0,1068,2024-05-20
1088,1188,1,Buy,Engine_Base,46,0.01,3/20/2023,1291.223107,0,1068,2024-05-21
1089,1189,1,Sell,Suzuki Swift,45,0.01,3/20/2023,-84.68001647,0,1068,2024-05-22
1090,1190,1,Buy,Suzuki Swift,31,12340.0123,3/20/2023,74.05668842,0,1068,2024-05-23
1091,1191,1,Sell,Engine_Base,53,134560.01,3/20/2023,1237.442791,0,1068,2024-05-24
1092,1192,1,Buy,Engine_Base,47,0.01,3/20/2023,1322.203431,0,1068,2024-05-25
1093,1193,1,Buy,Suzuki Swift,55,134560.01,3/20/2023,-176.7900167,0,1068,2024-05-26
1094,1194,1,Buy,Engine_Base,41,0.01,3/20/2023,1142.016494,0,1068,2024-05-27
1095,1195,1,Buy,Suzuki Swift,56,134560.01,3/20/2023,-102.6602226,0,1068,2024-05-28
1096,1196,1,Sell,Engine_Base,44,0.01,3/20/2023,1585.715518,0,1068,2024-05-29
1097,1197,1,Sell,Engine_Base,39,0.01,3/20/2023,1405.337905,0,1068,2024-05-30
1098,1198,1,Sell,Grand Vitara,54670.9942,1289.0001,3/20/2023,-180634.1041,20847.37644,1068,2024-05-31
1099,1199,1,Buy,Engine_Base,45,0.01,3/20/2023,1414.968007,0,1068,2024-06-01
1100,1200,1,Sell,Grand Vitara,3894560.999,1289.0001,8/21/2023,-1035510.55,395507.5517,1068,2024-06-02
1101,1201,1,Buy,Engine_Base,34,12340.0123,3/20/2023,1209.42542,0,1068,2024-06-03
1102,1202,1,Buy,Engine_Base,32,12340.0123,3/20/2023,1277.403417,0,1068,2024-06-04
1103,1203,1,Buy,Engine_Base,30,12340.0123,3/20/2023,1362.242345,0,1068,2024-06-05
1104,1204,1,Buy,Engine_Base,29,12340.0123,3/20/2023,1172.187584,0,1068,2024-06-06
1105,1205,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,-45432.89,6543513.81,1068,2024-06-07
1106,1206,1,Buy,Suzuki Swift,36,0.01,3/20/2023,-74.22327666,0,1068,2024-06-08
1107,1207,1,Buy,Suzuki Swift,51,134560.01,3/20/2023,-30.99118156,0,1068,2024-06-09
1108,1208,1,Buy,Engine_Base,68456.89,12345.01,8/21/2023,40032.57451,0,1068,2024-06-10
1109,1209,1,Sell,Suzuki Swift,35,12340.0123,3/20/2023,-1.72932292,0,1068,2024-06-11
1110,1210,1,Sell,Engine_Base,50,134560.01,3/20/2023,1320.91924,0,1068,2024-06-12
1111,1211,1,Buy,Suzuki Swift,42,0.01,3/20/2023,87.8314304,0,1068,2024-06-13
1112,1212,1,Buy,Engine_Base,56,134560.01,3/20/2023,1469.255458,0,1068,2024-06-14
1113,1213,1,Buy,Engine_Base,51,134560.01,3/20/2023,1287.143451,0,1068,2024-06-15
1114,1214,1,Buy,Engine_Base,38,0.01,3/20/2023,1382.561818,0,1068,2024-06-16
1115,1215,1,Sell,Engine_Base,43,0.01,3/20/2023,1323.847041,0,1068,2024-06-17
1116,1216,1,Buy,Engine_Base,55,134560.01,3/20/2023,1554.220253,0,1068,2024-06-18
1117,1217,1,Sell,Engine_Base,52,134560.01,3/20/2023,1320.477594,0,1068,2024-06-19
1118,1218,1,Buy,Suzuki Swift,49,0.01,3/20/2023,-105.9910383,0,1068,2024-06-20
1119,1219,1,Sell,Engine_Base,40,0.01,3/20/2023,1229.723984,0,1068,2024-06-21
1120,1220,1,Sell,Suzuki Swift,50,134560.01,3/20/2023,18.96693622,0,1068,2024-06-22
1121,1221,1,Buy,Engine_Base,33,12340.0123,3/20/2023,1291.849863,0,1068,2024-06-23
1122,1222,1,Sell,Suzuki Swift,44,0.01,3/20/2023,-207.3209775,0,1068,2024-06-24
1123,1223,1,Buy,Suzuki Swift,34,12340.0123,3/20/2023,20.33516499,0,1068,2024-06-25
1124,1224,1,Buy,Suzuki Swift,52,134560.01,3/20/2023,-11.81667711,0,1068,2024-06-26
1125,1225,1,Buy,Engine_Base,35,12340.0123,3/20/2023,1310.536055,0,1068,2024-06-27
1126,1226,1,Sell,Suzuki Swift,37,0.01,3/20/2023,-86.64654817,0,1068,2024-06-28
1127,1227,1,Buy,Suzuki Swift,29,12340.0123,3/20/2023,104.2472325,0,1068,2024-06-29
1128,1228,1,Sell,Engine_Base,37,0.01,3/20/2023,1395.416371,0,1068,2024-06-30
1129,1229,1,Buy,Grand Vitara,789.6797,1289.0001,5/20/2024,1964504.612,-1277872.268,1068,2024-07-01
1130,1230,1,Buy,Grand Vitara,789.6797,1289.0001,6/20/2024,1796243.911,-1011620.741,1068,2024-07-02
1131,1231,1,Sell,Suzuki Swift,78234.543,1450.01,6/20/2024,480.9270406,0,1068,2024-07-03
1132,1232,1,Buy,Grand Vitara,6789900.995,1289.0001,6/20/2024,2925881.75,-2684112.359,1068,2024-07-04
1133,1233,1,Buy,Suzuki Swift,79234.678,1450.01,7/22/2024,-510.5555746,0,1068,2024-07-05
1134,1234,1,Sell,Grand Vitara,6789900.995,1289.0001,7/22/2024,3421448.556,-3751164.954,1068,2024-07-06
1135,1235,1,Buy,Engine_Base,77345.665,3456.01,5/20/2024,-39175.04938,0,1068,2024-07-07
1136,1236,1,Buy,Grand Vitara,789.6797,1289.0001,7/22/2024,1476337.379,-698421.0573,1068,2024-07-08
1137,1237,1,Buy,Engine_Base,79234.678,1450.01,7/22/2024,-38992.14261,0,1068,2024-07-09
1138,1238,1,Sell,Engine_Base,809876.456,1450.01,8/20/2024,-40427.31236,0,1068,2024-07-10
1139,1239,1,Buy,Suzuki Swift,809876.456,1450.01,8/20/2024,249.0950381,0,1068,2024-07-11
1140,1240,1,Sell,Grand Vitara,789.6797,1289.0001,3/20/2024,2342228.795,-1925904.024,1068,2024-07-12
1141,1241,1,Buy,Suzuki Swift,77345.665,3456.01,5/20/2024,-46.78175398,0,1068,2024-07-13
1142,1242,1,Buy,Engine_Base,75456.6543,3456.01,3/20/2024,-38416.63712,0,1068,2024-07-14
1143,1243,1,Buy,Engine_Base,74567.34567,3456.01,2/20/2024,-40985.15477,0,1068,2024-07-15
1144,1244,1,Buy,Suzuki Swift,74567.34567,3456.01,2/20/2024,118.6855612,0,1068,2024-07-16
1145,1245,1,Sell,Grand Vitara,789.6797,1289.0001,2/20/2024,2733545.779,-2470892.575,1068,2024-07-17
1146,1246,1,Sell,Grand Vitara,6789900.995,1289.0001,2/20/2024,727390.0945,-174958.9108,1068,2024-07-18
1147,1247,1,Sell,Grand Vitara,6789900.995,1289.0001,8/20/2024,4045416.672,-5091501.4,1068,2024-07-19
1148,1248,1,Buy,Grand Vitara,6789900.995,1289.0001,3/20/2024,1147246.044,-462050.2703,1068,2024-07-20
1149,1249,1,Sell,Grand Vitara,6789900.995,1289.0001,5/20/2024,2246830.56,-1671560.202,1068,2024-07-21
1150,1250,1,Buy,Suzuki Swift,75456.6543,3456.01,3/20/2024,435.9586409,0,1068,2024-07-22
1151,1251,1,Buy,Suzuki Swift,764567.1234,3456.01,4/22/2024,-35.26713408,0,1068,2024-07-23
1152,1252,1,Buy,Grand Vitara,6789900.995,1289.0001,4/22/2024,1836665.851,-1078746.84,1068,2024-07-24
1153,1253,1,Buy,Engine_Base,764567.1234,3456.01,4/22/2024,-41110.69002,0,1068,2024-07-25
1154,1254,1,Buy,Grand Vitara,789.6797,1289.0001,4/22/2024,2280672.931,-1663356.181,1068,2024-07-26
1155,1255,1,Buy,Grand Vitara,789.6797,1289.0001,8/20/2024,1258108.025,-492442.1199,1068,2024-07-27
1156,1256,1,Buy,Grand Vitara,789.6797,1289.0001,10/21/2024,701487.8708,-152101.554,1068,2024-07-28
1157,1257,1,Buy,Grand Vitara,789.6797,1289.0001,9/20/2024,1002766.051,-304962.1359,1068,2024-07-29
1158,1258,1,Sell,Grand Vitara,6789900.995,1289.0001,9/20/2024,4721646.203,-6761351.228,1068,2024-07-30
1159,1259,1,Sell,Grand Vitara,6789900.995,1289.0001,7/22/2024,-1803224.546,1976996.753,1068,2024-07-31
1160,1260,1,Buy,Grand Vitara,6789900.995,1289.0001,8/20/2024,-2260082.623,2844506.409,1068,2024-08-01
1161,1261,1,Buy,Grand Vitara,789.6797,1289.0001,7/22/2024,-778082.0773,368092.6282,1068,2024-08-02
1162,1262,1,Buy,Grand Vitara,6789900.995,1289.0001,6/20/2024,-1666734.975,1529010.572,1068,2024-08-03
1163,1263,1,Buy,Grand Vitara,6789900.995,1289.0001,9/20/2024,-2544926.696,3644310.124,1068,2024-08-04
1164,1264,1,Sell,Grand Vitara,789.6797,1289.0001,6/20/2024,-1023234.295,576272.0481,1068,2024-08-05
1165,1265,1,Buy,Grand Vitara,789.6797,1289.0001,5/20/2024,-1135114.779,738370.2323,1068,2024-08-06
1166,1266,1,Sell,Grand Vitara,789.6797,1289.0001,8/20/2024,-702876.444,275116.2276,1068,2024-08-07
1167,1267,1,Buy,Grand Vitara,6789900.995,1289.0001,10/21/2024,-2743187.804,4403900.821,1068,2024-08-08
1168,1268,1,Sell,Grand Vitara,789.6797,1289.0001,9/20/2024,-540482.2773,164371.9617,1068,2024-08-09
1169,1269,1,Sell,Grand Vitara,789.6797,1289.0001,4/22/2024,-1245968.446,908718.3047,1068,2024-08-10
1170,1270,1,Buy,Grand Vitara,789.6797,1289.0001,12/20/2024,-81266.33358,3890.320659,1068,2024-08-11
1171,1271,1,Sell,Grand Vitara,6543210.998,1289.0001,1/20/2025,-199740.5936,23366.92996,1068,2024-08-12
1172,1272,1,Buy,Grand Vitara,6789900.995,1289.0001,1/20/2025,-3343082.193,6545800.716,1068,2024-08-13
1173,1273,1,Buy,Grand Vitara,6789900.995,1289.0001,12/20/2024,-3295101.76,6395851.914,1068,2024-08-14
1174,1274,1,Buy,Grand Vitara,789.6797,1289.0001,10/21/2024,-370498.7606,80334.16234,1068,2024-08-15
1175,1275,1,Sell,Grand Vitara,6789900.995,1289.0001,11/20/2024,-3262664.629,5785378.627,1068,2024-08-16
1176,1276,1,Buy,Grand Vitara,789.6797,1289.0001,11/20/2024,-243519.3185,32229.48872,1068,2024-08-17
1177,1277,1,Sell,Grand Vitara,6789900.995,1289.0001,5/20/2024,-1298246.164,965847.9132,1068,2024-08-18
1178,1278,1,Buy,Grand Vitara,789.6797,1289.0001,3/20/2024,-1348934.407,1109165,1068,2024-08-19
1179,1279,1,Buy,Grand Vitara,6789900.995,1289.0001,4/22/2024,-1003400.21,589336.7808,1068,2024-08-20
1180,1280,1,Sell,Suzuki Swift,81234.567,1450.01,9/20/2024,-234.8171627,0,1068,2024-08-21
1181,1281,1,Buy,Suzuki Swift,82123,1450.01,10/21/2024,-345.5822387,0,1068,2024-08-22
1182,1282,1,Buy,Suzuki Swift,83345.1234,1450.01,11/20/2024,-137.414141,0,1068,2024-08-23
1183,1283,1,Sell,Grand Vitara,789.6797,1289.0001,11/20/2024,445513.4193,-58963.14979,1068,2024-08-24
1184,1284,1,Buy,Grand Vitara,6789900.995,1289.0001,10/21/2024,5193844.56,-8338173.665,1068,2024-08-25
1185,1285,1,Buy,Engine_Base,83345.1234,1450.01,11/20/2024,-40419.26229,0,1068,2024-08-26
1186,1286,1,Buy,Engine_Base,82123,1450.01,10/21/2024,-39108.6055,0,1068,2024-08-27
1187,1287,1,Sell,Engine_Base,815678.435,1450.01,9/20/2024,-40472.1143,0,1068,2024-08-28
1188,1288,1,Buy,Grand Vitara,6789900.995,1289.0001,11/20/2024,5968975.619,-10584227.37,1068,2024-08-29
1189,1289,1,Sell,Grand Vitara,6789900.995,1289.0001,12/20/2024,6351216.871,-12327826.4,1068,2024-08-30
1190,1290,1,Buy,Grand Vitara,789.6797,1289.0001,12/20/2024,156638.5946,-7498.450577,1068,2024-08-31
1191,1291,1,Buy,Grand Vitara,6789900.995,1289.0001,3/20/2024,-660720.9621,266103.5862,1068,2024-09-01
1192,1292,1,Buy,Suzuki Swift,853456.765,12678.01,1/20/2025,851.5843579,0,1068,2024-09-02
1193,1293,1,Buy,Grand Vitara,6789900.995,1289.0001,2/20/2024,-444758.6192,106977.5783,1068,2024-09-03
1194,1294,1,Sell,Grand Vitara,789.6797,1289.0001,2/20/2024,-1671411.331,1510813.506,1068,2024-09-04
1195,1295,1,Sell,Grand Vitara,6789900.995,1289.0001,1/20/2025,6747912.165,-13212504.42,1068,2024-09-05
1196,1296,1,Sell,Suzuki Swift,8400.123,1450.01,12/20/2024,-474.6632433,0,1068,2024-09-06
1197,1297,1,Buy,Grand Vitara,6543210.998,1289.0001,1/20/2025,403170.4587,-47165.34168,1068,2024-09-07
1198,1298,1,Sell,Engine_Base,853456.765,12678.01,1/20/2025,-41396.34739,0,1068,2024-09-08
1199,1299,1,Buy,Engine_Base,8400.123,1450.01,12/20/2024,-38478.98057,0,1068,2024-09-09
1200,1300,1,Buy,Suzuki Swift,55,134560.01,3/20/2023,176.7900167,0,1068,2024-09-10
1201,1301,1,Buy,Suzuki Swift,56,134560.01,3/20/2023,-102.6602226,0,1068,2024-09-11
1202,1302,1,Buy,Engine_Base,39,0.01,3/20/2023,1405.337905,0,1068,2024-09-12
1203,1303,1,Buy,Engine_Base,51,134560.01,3/20/2023,1287.143451,0,1068,2024-09-13
1204,1304,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-180634.1041,20847.37644,1068,2024-09-14
1205,1305,1,Buy,Suzuki Swift,29,12340.0123,3/20/2023,104.2472325,0,1068,2024-09-15
1206,1306,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,-45432.89,6543513.81,1068,2024-09-16
1207,1307,1,Sell,Engine_Base,37,0.01,3/20/2023,1395.416371,0,1068,2024-09-17
1208,1308,1,Sell,Suzuki Swift,52,134560.01,3/20/2023,-11.81667711,0,1068,2024-09-18
1209,1309,1,Buy,Engine_Base,38,0.01,3/20/2023,1382.561818,0,1068,2024-09-19
1210,1310,1,Buy,Suzuki Swift,36,0.01,3/20/2023,-74.22327667,0,1068,2024-09-20
1211,1311,1,Buy,Suzuki Swift,41,0.01,3/20/2023,149.0830898,0,1068,2024-09-21
1212,1312,1,Buy,Engine_Base,49,0.01,3/20/2023,1421.861239,0,1068,2024-09-22
1213,1313,1,Sell,Engine_Base,47,0.01,3/20/2023,1322.203431,0,1068,2024-09-23
1214,1314,1,Buy,Engine_Base,45,0.01,3/20/2023,1414.968007,0,1068,2024-09-24
1215,1315,1,Sell,Suzuki Swift,49,0.01,3/20/2023,-105.9910383,0,1068,2024-09-25
1216,1316,1,Buy,Suzuki Swift,31,12340.0123,3/20/2023,74.05668842,0,1068,2024-09-26
1217,1317,1,Sell,Suzuki Swift,48,0.01,3/20/2023,-117.1445735,0,1068,2024-09-27
1218,1318,1,Sell,Suzuki Swift,37,0.01,3/20/2023,-86.64654819,0,1068,2024-09-28
1219,1319,1,Buy,Engine_Base,41,0.01,3/20/2023,1142.016494,0,1068,2024-09-29
1220,1320,1,Sell,Suzuki Swift,38,0.01,3/20/2023,-101.049184,0,1068,2024-09-30
1221,1321,1,Buy,Engine_Base,56,134560.01,3/20/2023,1469.255458,0,1068,2024-10-01
1222,1322,1,Buy,Suzuki Swift,44,0.01,3/20/2023,-207.3209775,0,1068,2024-10-02
1223,1323,1,Buy,Engine_Base,33,12340.0123,3/20/2023,-1291.849863,0,1068,2024-10-03
1224,1324,1,Sell,Engine_Base,31,12340.0123,3/20/2023,1057.086933,0,1068,2024-10-04
1225,1325,1,Buy,Engine_Base,52,134560.01,3/20/2023,1320.477594,0,1068,2024-10-05
1226,1326,1,Sell,Suzuki Swift,34,12340.0123,3/20/2023,20.33516498,0,1068,2024-10-06
1227,1327,1,Buy,Suzuki Swift,45,0.01,3/20/2023,-84.68001647,0,1068,2024-10-07
1228,1328,1,Buy,Suzuki Swift,35,12340.0123,3/20/2023,-1.72932293,0,1068,2024-10-08
1229,1329,1,Sell,Suzuki Swift,43,0.01,3/20/2023,-35.18844751,0,1068,2024-10-09
1230,1330,1,Buy,Engine_Base,36,0.01,3/20/2023,1408.802788,0,1068,2024-10-10
1231,1331,1,Buy,Suzuki Swift,50,134560.01,3/20/2023,18.96693624,0,1068,2024-10-11
1232,1332,1,Sell,Suzuki Swift,51,134560.01,3/20/2023,-30.99118158,0,1068,2024-10-12
1233,1333,1,Buy,Engine_Base,40,0.01,3/20/2023,1229.723984,0,1068,2024-10-13
1234,1334,1,Buy,Suzuki Swift,30,12340.0123,3/20/2023,-3.87555158,0,1068,2024-10-14
1235,1335,1,Buy,Engine_Base,30,12340.0123,3/20/2023,1362.242345,0,1068,2024-10-15
1236,1336,1,Sell,Engine_Base,42,0.01,3/20/2023,1301.359219,0,1068,2024-10-16
1237,1337,1,Buy,Engine_Base,33,12340.0123,3/20/2023,1291.849863,0,1068,2024-10-17
1238,1338,1,Sell,Engine_Base,53,134560.01,3/20/2023,1237.442791,0,1068,2024-10-18
1239,1339,1,Buy,Engine_Base,46,0.01,3/20/2023,1291.223107,0,1068,2024-10-19
1240,1340,1,Buy,Engine_Base,35,12340.0123,3/20/2023,1310.536055,0,1068,2024-10-20
1241,1341,1,Buy,Suzuki Swift,42,0.01,3/20/2023,87.83143039,0,1068,2024-10-21
1242,1342,1,Buy,Engine_Base,34,12340.0123,3/20/2023,1209.42542,0,1068,2024-10-22
1243,1343,1,Sell,Engine_Base,29,12340.0123,3/20/2023,1172.187584,0,1068,2024-10-23
1244,1344,1,Sell,Engine_Base,44,0.01,3/20/2023,1585.715518,0,1068,2024-10-24
1245,1345,1,Sell,Engine_Base,32,12340.0123,3/20/2023,1277.403417,0,1068,2024-10-25
1246,1346,1,Buy,Engine_Base,543456.1234,134560.01,3/20/2023,1348.67419,0,1068,2024-10-26
1247,1347,1,Sell,Engine_Base,48,0.01,3/20/2023,1553.894566,0,1068,2024-10-27
1248,1348,1,Buy,Engine_Base,50,134560.01,3/20/2023,1320.91924,0,1068,2024-10-28
1249,1349,1,Buy,Engine_Base,43,0.01,3/20/2023,1323.847041,0,1068,2024-10-29
1250,1350,1,Buy,Engine_Base,55,134560.01,3/20/2023,1554.220253,0,1068,2024-10-30
1251,1351,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,-45432.89,6543513.81,1068,2024-10-31
1252,1352,1,Buy,Suzuki Swift,30,12340.0123,3/20/2023,3.87555158,0,1068,2024-11-01
1253,1353,1,Buy,Engine_Base,44,0.01,3/20/2023,-1585.715518,0,1068,2024-01-01
1254,1354,1,Buy,Suzuki Swift,50,134560.01,3/20/2023,-18.96693624,0,1068,2024-01-02
1255,1355,1,Buy,Suzuki Swift,29,12340.0123,3/20/2023,-104.2472325,0,1068,2024-01-03
1256,1356,1,Sell,Engine_Base,30,12340.0123,3/20/2023,-1362.242345,0,1068,2024-01-04
1257,1357,1,Sell,Suzuki Swift,37,0.01,3/20/2023,86.64654819,0,1068,2024-01-05
1258,1358,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,180634.1041,-20847.37644,1068,2024-01-06
1259,1359,1,Buy,Suzuki Swift,38,0.01,3/20/2023,101.049184,0,1068,2024-01-07
1260,1360,1,Buy,Engine_Base,47,0.01,3/20/2023,-1322.203431,0,1068,2024-01-08
1261,1361,1,Buy,Engine_Base,48,0.01,3/20/2023,-1553.894566,0,1068,2024-01-09
1262,1362,1,Sell,Engine_Base,35,12340.0123,3/20/2023,-1310.536055,0,1068,2024-01-10
1263,1363,1,Buy,Suzuki Swift,49,0.01,3/20/2023,105.9910383,0,1068,2024-01-11
1264,1364,1,Sell,Engine_Base,43,0.01,3/20/2023,-1323.847041,0,1068,2024-01-12
1265,1365,1,Buy,Engine_Base,37,0.01,3/20/2023,-1395.416371,0,1068,2024-01-13
1266,1366,1,Sell,Suzuki Swift,56,134560.01,3/20/2023,102.6602226,0,1068,2024-01-14
1267,1367,1,Sell,Suzuki Swift,31,12340.0123,3/20/2023,-74.05668842,0,1068,2024-01-15
1268,1368,1,Buy,Suzuki Swift,35,12340.0123,3/20/2023,1.72932293,0,1068,2024-01-16
1269,1369,1,Sell,Engine_Base,34,12340.0123,3/20/2023,-1209.42542,0,1068,2024-01-17
1270,1370,1,Buy,Engine_Base,42,0.01,3/20/2023,-1301.359219,0,1068,2024-01-18
1271,1371,1,Buy,Engine_Base,55,134560.01,3/20/2023,-1554.220253,0,1068,2024-01-19
1272,1372,1,Buy,Suzuki Swift,51,134560.01,3/20/2023,30.99118158,0,1068,2024-01-20
1273,1373,1,Sell,Suzuki Swift,41,0.01,3/20/2023,-149.0830898,0,1068,2024-01-21
1274,1374,1,Buy,Suzuki Swift,55,134560.01,3/20/2023,-176.7900167,0,1068,2024-01-22
1275,1375,1,Sell,Suzuki Swift,44,0.01,3/20/2023,207.3209775,0,1068,2024-01-23
1276,1376,1,Buy,Suzuki Swift,43,0.01,3/20/2023,35.18844751,0,1068,2024-01-24
1277,1377,1,Buy,Engine_Base,45,0.01,3/20/2023,-1414.968007,0,1068,2024-01-25
1278,1378,1,Sell,Engine_Base,52,134560.01,3/20/2023,-1320.477594,0,1068,2024-01-26
1279,1379,1,Buy,Suzuki Swift,45,0.01,3/20/2023,84.68001647,0,1068,2024-01-27
1280,1380,1,Buy,Engine_Base,32,12340.0123,3/20/2023,-1277.403417,0,1068,2024-01-28
1281,1381,1,Sell,Engine_Base,39,0.01,3/20/2023,-1405.337905,0,1068,2024-01-29
1282,1382,1,Buy,Engine_Base,53,134560.01,3/20/2023,-1237.442791,0,1068,2024-01-30
1283,1383,1,Buy,Engine_Base,31,12340.0123,3/20/2023,-1057.086933,0,1068,2024-01-31
1284,1384,1,Buy,Engine_Base,40,0.01,3/20/2023,-1229.723984,0,1068,2024-02-01
1285,1385,1,Sell,Engine_Base,51,134560.01,3/20/2023,-1287.143451,0,1068,2024-02-02
1286,1386,1,Buy,Engine_Base,543456.1234,134560.01,3/20/2023,-1348.67419,0,1068,2024-02-03
1287,1387,1,Sell,Engine_Base,38,0.01,3/20/2023,-1382.561818,0,1068,2024-02-04
1288,1388,1,Buy,Engine_Base,36,0.01,3/20/2023,-1408.802788,0,1068,2024-02-05
1289,1389,1,Buy,Engine_Base,41,0.01,3/20/2023,-1142.016494,0,1068,2024-02-06
1290,1390,1,Buy,Suzuki Swift,48,0.01,3/20/2023,117.1445735,0,1068,2024-02-07
1291,1391,1,Buy,Engine_Base,50,134560.01,3/20/2023,-1320.91924,0,1068,2024-02-08
1292,1392,1,Sell,Suzuki Swift,52,134560.01,3/20/2023,11.81667711,0,1068,2024-02-09
1293,1393,1,Sell,Suzuki Swift,42,0.01,3/20/2023,-87.83143039,0,1068,2024-02-10
1294,1394,1,Sell,Suzuki Swift,34,12340.0123,3/20/2023,-20.33516498,0,1068,2024-02-11
1295,1395,1,Buy,Engine_Base,46,0.01,3/20/2023,-1291.223107,0,1068,2024-02-12
1296,1396,1,Sell,Engine_Base,29,12340.0123,3/20/2023,-1172.187584,0,1068,2024-02-13
1297,1397,1,Buy,Engine_Base,56,134560.01,3/20/2023,-1469.255458,0,1068,2024-02-14
1298,1398,1,Buy,Engine_Base,49,0.01,3/20/2023,-1421.861239,0,1068,2024-02-15
1299,1399,1,Buy,Engine_Base,65,0.01,5/22/2023,-39305.17068,0,1068,2024-02-16
1300,1400,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,1129690.041,-473290.4024,1068,2024-02-17
1301,1401,1,Buy,Engine_Base,66345.789,45678.01,6/20/2023,-40521.40582,0,1068,2024-02-18
1302,1402,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,1109199.255,-478040.7995,1068,2024-02-19
1303,1403,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,121158.7425,-5444.04611,1068,2024-02-20
1304,1404,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,299174.5222,-34777.26132,1068,2024-02-21
1305,1405,1,Sell,Suzuki Swift,67456.789,45678.01,7/20/2023,45.17920879,0,1068,2024-02-22
1306,1406,1,Sell,Engine_Base,67456.789,45678.01,7/20/2023,-38458.2832,0,1068,2024-02-23
1307,1407,1,Buy,Suzuki Swift,65,0.01,5/22/2023,43.86794763,0,1068,2024-02-24
